中部門コード,中部門名称,売上日付,部門区分,売上№,送り状№,受注№,得意先コード,得意先名称,納品先コード,納品先名称,売上担当者コード,売上担当者名称,大部門コード,大部門名称,相手先伝票№,送り状番号,伝票区分名,納入日付,送り状発行区分,運送会社コード,運送会社名称,配送区分,得意先締日,消費税率,帳端区分,取引区分,在庫管理NO.,品名コード,品名,規格,目付コード,寸法,単重,入数,個数,総重量,計算区分名,売上単価,売上金額,消費税金額,原価単価,原価金額,出庫倉庫コード,出庫倉庫名,行摘要１,行摘要２,備考,ユーザーID,ユーザー名称
2,営業２部,20250402,2,00198592,00134665,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,134665,売上,20250402,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125020427,2L1000,ＥＣ," T-2.5",," 0.200 ×     84.00 ×  C",198,0,3,594,ｔ単価,326000,193644,19364,232567,138145,00000205,南港Ｃ倉庫,,,,2253,畠中秋輝
2,営業２部,20250402,2,00198592,00134665,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,134665,売上,20250402,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125032805,2L1000,サテン," T-2.5",," 0.200 ×     84.00 ×  C",201,0,5,1005,ｔ単価,326000,327630,32763,230252.24,231404,00000205,南港Ｃ倉庫,,,,2253,畠中秋輝
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,L125033178,2L1000,ＥＣ," T-2.5",," 0.190 ×     36.50 ×  C",88,0,-5,-440,ｔ単価,326000,-143440,-14344,233096.97,-102563,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,ＥＣ,T-2.5 電炉材 57上,," 0.200 ×     64.00 ×  C",109,0,-1,-109,ｔ単価,326000,-35534,-3553,15302.75,-1668,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,ＥＣ,T-2.5 電炉材 76上,," 0.200 ×     83.00 ×  C",141,0,-1,-141,ｔ単価,326000,-45966,-4597,15304.96,-2158,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,L125031109,2L1000,サテン,T-2.5 電炉材 57爪,," 0.200 ×     61.00 ×  C",108,0,-1,-108,ｔ単価,326000,-35208,-3521,15305.56,-1653,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,L125031111,2L1000,ＥＣ,T-2.5 電炉材 76穴,," 0.200 ×     82.00 ×  C",146,0,-1,-146,ｔ単価,326000,-47596,-4760,15304.79,-2234,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199064,00135139,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135139,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,サテン,T-2.5 電炉材 76下,," 0.200 ×    289.00 ×  C",511,0,-1,-511,ｔ単価,326000,-166586,-16659,42201.57,-21565,00000205,南港Ｃ倉庫,,,単価訂正のため,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,L125033178,2L1000,ＥＣ," T-2.5",," 0.190 ×     36.50 ×  C",88,0,5,440,ｔ単価,326000,143440,14344,233096.97,102563,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,ＥＣ,T-2.5 電炉材 57上,," 0.200 ×     64.00 ×  C",109,0,1,109,ｔ単価,50000,5450,545,15302.75,1668,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,ＥＣ,T-2.5 電炉材 76上,," 0.200 ×     83.00 ×  C",141,0,1,141,ｔ単価,50000,7050,705,15304.96,2158,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,L125031109,2L1000,サテン,T-2.5 電炉材 57爪,," 0.200 ×     61.00 ×  C",108,0,1,108,ｔ単価,50000,5400,540,15305.56,1653,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,L125031111,2L1000,ＥＣ,T-2.5 電炉材 76穴,," 0.200 ×     82.00 ×  C",146,0,1,146,ｔ単価,50000,7300,730,15304.79,2234,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,2,00199065,00135140,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,135140,売上,20250402,2,,,配達,末日,10,1,商品,,2L1000,サテン,T-2.5 電炉材 76下,," 0.200 ×    289.00 ×  C",511,0,1,511,ｔ単価,50000,25550,2555,42201.57,21565,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,L325022215,2L2600,SCGA270C,"  670/1",," 0.700 ×    300.00 ×  C",885,0,1,885,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 534m",,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,L325032330,2L2400,SPC270C,"  537",," 1.400 ×    400.00 ×  C",1910,0,1,1910,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 437m",,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C325020810,2C2600,SCGA270C-45," 330",," 1.000 ×    195.00 ×    170.00",0.2630,150,1,39,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C324123009,2C2600,SHGA270D-45," 326",," 1.800 ×    120.00 ×    165.00",0.2820,300,1,85,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C324123010,2C2600,SHGA270D-45," 326",," 1.800 ×    120.00 ×    165.00",0.2820,308,1,87,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C324120383,2C2400,SPC270C," 328",," 1.400 ×    260.00 ×    210.00",0.60,175,1,105,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C325020159,2C2600,SCGA270C," 327",," 1.400 ×    280.00 ×    240.00",0.7450,150,1,112,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C325030813,2C2600,SCGA270D-45,"  363/4",," 1.200 ×    350.00 ×  1,005.00",3.35,160,1,536,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,商品,C325021749,2C2600,SCGA270C-45," 361/2",," 1.200 ×    210.00 ×    170.00",0.34,160,1,54,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250402,3,00323800,00024222,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250402,2,,,配達,20日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,3813,ｔ単価,0,17500,1750,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250403,2,00198536,00134624,,22010140,阪倉シャーリング,00220115,阪倉シャーリング,00000137,新木,2,大阪本店,,134624,売上,20250403,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125030709,2C2600,SGHC-SZCX-F12,,," 2.300 ×  1,219.00 ×  3,048.00",67.80,29,1,1966,ｔ単価,145000,285070,28507,139634.28,274521,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198536,00134624,,22010140,阪倉シャーリング,00220115,阪倉シャーリング,00000137,新木,2,大阪本店,,134624,売上,20250403,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125021591,2C2600,SGHC-SZCX-F12,,," 2.300 ×  1,219.00 ×  2,438.00",54.20,36,1,1951,ｔ単価,145000,282895,28290,140000,273140,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198536,00134624,,22010140,阪倉シャーリング,00220115,阪倉シャーリング,00000137,新木,2,大阪本店,,134624,売上,20250403,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125033145,2C2600,SGHC-SZCX-F12,,," 2.300 ×  1,219.00 ×  2,438.00",54.20,36,2,3902,ｔ単価,145000,565790,56579,140475.65,548136,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198567,00134646,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,134646,売上,20250403,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,L124113205,2L2300,SS400-P,,," 2.300 ×    150.00 ×  C",1345,0,2,2690,ｔ単価,130000,349700,34970,115600,310964,00000204,南港Ｂ倉庫,,,,2252,吉岡大貴
2,営業２部,20250403,2,00198567,00134646,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,134646,売上,20250403,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,L125032649,2L2300,SS400-P,,," 2.300 ×    150.00 ×  C",1795,0,1,1795,ｔ単価,130000,233350,23335,106266.85,190749,00000204,南港Ｂ倉庫,,,,2252,吉岡大貴
2,営業２部,20250403,2,00198568,00134647,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,134647,売上,20250403,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,L125032647,2L2300,SAPH440-P,,," 2.000 ×    112.00 ×  C",495,0,7,3465,ｔ単価,138000,478170,47817,134780.20,467013,00000204,南港Ｂ倉庫,,,,2252,吉岡大貴
2,営業２部,20250403,2,00198573,00134733,,25642324,紅忠 滋賀(ﾊﾟﾅ栗東）,00399900,,00000031,的場,2,大阪本店,,134733,売上,20250403,2,,,配達,20日,10,0,商品,A125033121,2A2600,YZ-H Z08 ZCX 006985,OZ2503001,," 0.125 ×    970.00 ×  C",8129,0,1,8129,ｔ単価,276000,2243604,224360,260680,2119068,00000222,藤原運輸,3月生産  3/26出船,,,2158,安藤美佳
2,営業２部,20250403,2,00198573,00134733,,25642324,紅忠 滋賀(ﾊﾟﾅ栗東）,00399900,,00000031,的場,2,大阪本店,,134733,売上,20250403,2,,,配達,20日,10,0,商品,A125033122,2A2600,YZ-H Z08 ZCX 006987,OZ2503001,," 0.125 ×    970.00 ×  C",8870,0,1,8870,ｔ単価,276000,2448120,244812,260680,2312232,00000222,藤原運輸,3月生産  3/26出船,,,2158,安藤美佳
2,営業２部,20250403,2,00198573,00134733,,25642324,紅忠 滋賀(ﾊﾟﾅ栗東）,00399900,,00000031,的場,2,大阪本店,,134733,売上,20250403,2,,,配達,20日,10,0,商品,A125033123,2A2600,YZ-H Z08 ZCX 006988,OZ2503001,," 0.125 ×    970.00 ×  C",8616,0,1,8616,ｔ単価,276000,2378016,237802,260680,2246019,00000222,藤原運輸,3月生産  3/26出船,,,2158,安藤美佳
2,営業２部,20250403,2,00198574,00134534,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,134534,売上,20250403,2,,,配達,20日,10,0,商品,C125022785,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,509.00",5.01,200,1,1002,ｔ単価,130000,130260,13026,112821.36,113047,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198574,00134534,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,134534,売上,20250403,2,,,配達,20日,10,0,商品,C125022786,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,509.00",5.01,71,1,356,ｔ単価,130000,46280,4628,112817.42,40163,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198574,00134534,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,134534,売上,20250403,2,,,配達,20日,10,0,商品,C125030580,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,509.00",5.01,129,1,646,ｔ単価,130000,83980,8398,95065.02,61412,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198574,00134534,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,134534,売上,20250403,2,,,配達,20日,10,0,商品,C125011622,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,209.00",4.01,200,1,802,ｔ単価,130000,104260,10426,92803.82,74429,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198574,00134534,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,134534,売上,20250403,2,,,配達,20日,10,0,商品,C125022783,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,209.00",4.01,200,1,802,ｔ単価,130000,104260,10426,112819.20,90481,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250403,2,00198620,00134600,,26270220,宮島工業　八尾,00210100,梶原金属,00000230,竹原,2,大阪本店,,134600,売上,20250403,2,028,中村運送2t車(小林),配達,10日,10,0,商品,L125032791,2L1000,ＥＣ,5.6/2.8 T-4B,," 0.260 ×    337.00 ×  C",344,0,2,688,ｔ単価,346700,238530,23853,226082.85,155545,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250403,2,00198620,00134600,,26270220,宮島工業　八尾,00210100,梶原金属,00000230,竹原,2,大阪本店,,134600,売上,20250403,2,028,中村運送2t車(小林),配達,10日,10,0,商品,L125033222,2L1000,ＥＣ,5.6/2.8 T-4B,," 0.260 ×    337.00 ×  C",347,0,2,694,ｔ単価,346700,240610,24061,226083.57,156902,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250403,2,00198624,00134485,,23805830,東洋パックス,00000301,東洋パックス,00000230,竹原,2,大阪本店,,134485,売上,20250403,2,021,西小倉運輸,配達,末日,10,0,商品,C125040530,2C2300,SPHC,,," 2.000 ×  1,219.00 ×  1,595.00",30.50,65,6,11892,ｔ単価,120000,1427040,142704,96751.43,1150568,00000244,ｻﾐｯﾄｽﾁｰﾙ,,,,2254,山根　茉里奈
2,営業２部,20250403,2,00198666,,00013030,22612000,セキ,00226101,セキ  伊予工場,00000230,竹原,2,大阪本店,,9999,売上,20250403,2,,,配達,末日,10,0,商品,2FG01912523A0,2FG01912523A0,ｸﾞﾚｰ,,,"       ×    125.00 ×     23.00",0,10000,1,40,本数単価,2.60,26000,2600,1.76,17600,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250403,2,00198666,,00013030,22612000,セキ,00226101,セキ  伊予工場,00000230,竹原,2,大阪本店,,9999,売上,20250403,2,,,配達,末日,10,0,商品,2FR01938023A0,2FR01938023A0,ﾚｯﾄﾞ,,,"       ×    380.00 ×     23.00",0,10000,1,130,本数単価,6.15,61500,6150,2.69,26900,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250403,2,00198702,00134682,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,134682,売上,20250403,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125031763,2L1000,ＥＣ,2.8/2.8 T2.5BA R1 G,," 0.240 ×    820.00 ×  C",1398,0,1,1398,ｔ単価,302000,422196,42220,230846.75,322724,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250403,3,00323805,,,20238041,伊藤忠丸紅２課（川村,00262750,宮田シャーリング,00000031,的場,2,大阪本店,,,売上,20250403,2,,,配達,20日,10,0,運賃,,Z2,運賃,,,,0,0,0,2916,ｔ単価,0,14000,1400,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250404,2,00198603,00134712,,23016500,竹原製罐,00231130,竹原製罐,00000209,片岡,2,大阪本店,,134712,売上,20250404,2,,,配達,15日,10,0,商品,E124122365,2E2000,ﾌﾗｯｸ鋼板,両面ｼﾙﾊﾞｰﾌﾗｲﾊﾟﾝｶﾊﾞｰ,," 0.320 ×    310.00 ×    932.00",0.7260,1300,1,944,ｔ単価,432000,407808,40781,376181,355115,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250404,2,00198625,00134656,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,134656,売上,20250404,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,L125032645,2L2300,SAPH440-P,,," 2.000 ×    230.00 ×  C",2140,0,1,2140,ｔ単価,138000,295320,29532,133691.12,286099,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250404,2,00198625,00134656,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,134656,売上,20250404,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,L125032682,2L2400,SPCC-SD,,," 0.800 ×     88.00 ×  C",555,0,4,2220,ｔ単価,142000,315240,31524,119705.86,265747,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250404,2,00198641,00134706,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,134706,売上,20250404,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125022630,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,438.00",37.90,52,1,1971,ｔ単価,153000,301563,30156,150111.62,295870,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250404,2,00198641,00134706,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,134706,売上,20250404,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125022631,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,438.00",37.90,51,1,1933,ｔ単価,153000,295749,29575,150111.23,290165,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250404,2,00198641,00134706,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,134706,売上,20250404,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125030378,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,438.00",37.90,52,1,1971,ｔ単価,153000,301563,30156,145376.97,286538,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250404,2,00198641,00134706,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,134706,売上,20250404,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125030379,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,700.00",41.90,47,1,1969,ｔ単価,153000,301257,30126,145377.35,286248,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250404,2,00198706,00134707,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,134707,売上,20250404,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125031983,2L1000,ＥＣ,2.8/2.8 T2CA M1,," 0.280 ×     79.00 ×  C",184,0,10,1840,ｔ単価,302000,555680,55568,228537.23,420509,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
